,OBJECTID,CODE,NAME,DESIG_DATE,HOTLINK,STAT_AREA,SHAPE_Leng_left,Shape_Length_left,Shape_Area_left,index_right,FID_1,CSREF,STATUS,CS_TYPE,STARTDATE,ENDDATE,ORG_NAME,DURATION,TOTVAL,GROSSAR,SUM_GIS_HA,AVGANNCOST,TOTVAL_NO,APP_YEAR,MAG_CS_TYP,SHAPE_Leng_right,Shape_Le_1,Shape_Length_right,Shape_Area_right,END_YEAR,AREA_CLIP
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1522,11754,643273,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,"GARDINER, J E",5,154258.65,1333.15,161.120266166,30851.73,154258.65,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",29344.9087215,29331.5833997,29331.5833996668,1610941.778695432,2023,1.6109417786954323
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1528,12103,643769,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,J Bouskell,5,26402.3,241.4,72.5147681244,5280.46,26402.3,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",11955.2818017,11955.2818017,11955.281801664118,725147.68492457,2023,0.7251476849245705
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1335,4373,472254,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,R H WOODHOUSE & SON,5,115128.25,473.15,261.648665092,23025.65,115128.25,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",32087.8089158,32087.8096872,32087.809687215857,2616486.243382474,2020,2.616486243382473
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1371,5769,488372,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,Manor Farm(Sixpenny Handley) Ltd,5,48197.5,245.55,297.212119146,9639.5,48197.5,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",18146.6224579,18146.6224579,18146.62245787349,2972121.191456192,2020,2.9721211914561914
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1489,9802,626202,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,"GARDINER, J E",5,73049.75,605.65,146.209434497,14609.95,73049.75,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),17393.3792955,17393.3795175,17393.379517478777,1462094.3802988266,2023,1.4620943802988273
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1483,9622,625131,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Rushmore Farms Ltd,5,629720.25,5181.52,1164.58234448,125944.05,629720.25,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),103901.648496,103901.648496,103901.64849554433,11645823.444794977,2023,11.64582344479498
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1315,3455,416079,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,D Dalton & Son Ltd,5,153852.75,1627.35,591.813738371,30770.55,153852.75,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",44705.9278193,44705.9276024,44705.92760244289,5918137.339981979,2021,5.91813733998198
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1352,5006,478121,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,Mr M L Woodget T/A H C Tucker,5,15530.15,287.9,54.2473783128,3106.0299999999997,15530.15,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6741.68649495,6741.68649495,6741.686494949532,542473.7831281398,2020,0.5424737831281399
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1619,17449,830023,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2021 00:00:00,*Unavailable,2,*Unavailable,0.04,0.80933009946,*Unavailable,0.0,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",395.417681331,395.417681331,395.4176813312862,8093.300994599482,2021,0.008093300994599482
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1471,9582,624724,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,I & T Millard,5,138673,1551.6,114.55508276,27734.6,138673.0,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),12956.2262352,12956.2240667,12956.224066737632,1145550.2764785492,2023,1.1455502764785495
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1310,3148,356156,Agreement Live,Higher Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,RSPB,5,31424.1,170.0,34.0367636874,6284.82,31424.1,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),2901.14545786,2901.14543573,2901.145435727105,340367.61021100235,2022,0.3403676102110025
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1597,15202,816649,Agreement Live,Higher Tier,01-01-2020 00:00:00,31-12-2029 00:00:00,Ashcombe Estates LLP,10,11323.4,56.6,21.5924994604,1132.34,11323.4,2019,COUNTRYSIDE STEWARDSHIP (Higher Tier),3643.45278551,3643.45278551,3643.452785513904,215924.99460434058,2029,0.2159249946043406
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,3605,16167,824010,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,P YATES T/A BROADOAK GAME FARM,5,275519.6,795.9,312.182815905,55103.92,275519.6,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",37522.2609421,36775.5006183,36775.50061826605,3103632.175083498,2024,3.1036321750834976
32,33,10,Dorset,Jul-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/dorset-aonb,1129.33,376380.35031126416,376380.35031126416,1129330692.0767696,3605,16167,824010,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,P YATES T/A BROADOAK GAME FARM,5,275519.6,795.9,312.182815905,55103.92,275519.6,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",37522.2609421,36775.5006183,36775.50061826605,3103632.175083498,2024,3.1036321750834976
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1567,14241,668618,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,G TAYLOR,5,57518.2,309.9,62.9340122533,11503.64,57518.2,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",9263.60990336,2734.57386594,2734.5738659436265,138206.81285808102,2023,0.138206812858081
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1502,10840,635521,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,STOURHEAD WESTERN ESTATE FARMS,5,48949.3,515.35,103.302476818,9789.86,48949.3,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",16956.9013725,16956.9011151,16956.901115110344,1033024.7582620103,2023,1.0330247582620098
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1591,14957,810130,Agreement Live,Higher Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,STOURHEAD WESTERN ESTATE FARMS,5,82926.3,829.3,377.541271162,16585.260000000002,82926.3,2019,COUNTRYSIDE STEWARDSHIP (Higher Tier),30870.3948138,30845.7871863,30845.78718631201,3775156.1320559387,2024,3.7751561320559373
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1568,14308,670730,Agreement Live,TREE HEALTH RESTORATION,01-03-2019 11:21:01,28-02-2021 11:21:01,STOURHEAD WESTERN ESTATE FARMS,2,88576,36.7,291.793376431,44288,88576.0,2018,TREE HEALTH RESTORATION,24037.765444,24037.7659854,24037.765985449827,2917933.7621671846,2021,2.9179337621671846
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1389,6478,492571,Agreement Live,Higher Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,S A & L J Harris Ltd,5,158766.5,1274.2,176.01774289,31753.3,158766.5,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),20090.5883317,20090.5880466,20090.58804657194,1760177.4292703555,2021,1.760177429270356
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1548,12836,644856,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,N J R HUNT,5,53321.65,85.9,95.2643419198,10664.33,53321.65,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",8616.72378113,8616.72378113,8616.723781132274,952643.4191982035,2023,0.9526434191982026
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1327,3908,468654,Agreement Live,Higher Tier,01-01-2018 00:00:00,31-12-2027 00:00:00,W & N Gething,10,53624.51,486.2,76.151931544,5362.451,53624.51,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),4888.97178053,513.693274438,513.6932744376167,147.11964664515597,2027,0.00014711964664515599
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1566,14193,667179,Agreement Live,TREE HEALTH RESTORATION,01-02-2019 16:16:43,31-01-2021 16:16:43,Mr Henry Hoare,2,12418.56,36.98,18.4897045252,6209.28,12418.56,2018,TREE HEALTH RESTORATION,3547.20892613,3547.20892613,3547.2089261336573,184897.04525155693,2021,0.18489704525155734
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1387,6435,492359,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,Pierston Manor Farm Ltd,5,60026.8,74.6,48.5074768634,12005.36,60026.8,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",3651.07642218,3651.07642218,3651.076422175613,485074.7686344316,2021,0.48507476863443166
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1364,5599,487407,Agreement Live,Higher Tier,01-01-2017 00:00:00,31-12-2026 00:00:00,*Unavailable,10,*Unavailable,32.6,6.90982751873,*Unavailable,0.0,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),1951.74785352,1951.74785352,1951.7478535192813,69098.2751873265,2026,0.06909827518732654
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1593,15055,813485,Agreement Live,TREE HEALTH RESTORATION,01-07-2019 12:00:00,30-06-2021 12:00:00,THE DUKE OF SOMERSET,2,17848.32,40.64,88.2952651167,8924.16,17848.32,2019,TREE HEALTH RESTORATION,10190.6448825,10190.6448825,10190.644882501078,882952.6511668765,2021,0.882952651166876
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1373,5790,488524,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,42 Acres Ltd,5,15419.52,135.93,41.7686553929,3083.904,15419.52,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",8949.74353338,8949.743955,8949.74395500064,417686.56172384036,2020,0.41768656172384033
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1623,17738,863845,Agreement Live,WOODLAND MANAGEMENT PLAN,01-03-2020 00:00:00,28-02-2022 00:00:00,*Unavailable,2,*Unavailable,104.1,21.8690778703,*Unavailable,0.0,2019,WOODLAND MANAGEMENT PLAN,3673.57446307,3673.37597969,3673.3759796876734,218685.6837398291,2022,0.21868568373982922
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1557,13230,645458,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,"PW, CC & JC GOULD",5,16379.65,179.7,39.0594414755,3275.93,16379.65,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6240.54876801,6241.31604055,6241.316040551922,390229.46852350706,2023,0.39022946852350715
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1360,5540,486974,Agreement Live,Higher Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,THE DUKE OF SOMERSET,5,180983.35,1809.9,369.367756114,36196.67,180983.35,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),27080.2266759,27076.1059367,27076.105936724198,3693380.2117869942,2022,3.6933802117869914
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1533,12197,643923,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,M R STEVENS & PARTNER,5,70781.55,311.7,83.4967417301,14156.310000000001,70781.55,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",8781.50285462,6605.23268061,6605.232680608031,732915.7774022575,2023,0.7329157774022581
20,21,8,Cranborne Chase & West Wiltshire Downs,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/cranborne-chase-west-wiltshire-aonb,985.94,209164.24600427673,209164.24600427673,985947815.7744412,1401,6997,494298,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,STEVENS D & G J,5,23653.7,238.5,68.6888066292,4730.74,23653.7,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",13224.4997481,13224.4997587,13224.499758745795,686888.0632725953,2022,0.6868880632725954
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2120,527,110392,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,Little Malvern Farming Company Ltd,5,71924.05,209.15,137.723165381,14384.810000000001,71924.05,2015,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",15311.7320401,15311.7320401,15311.732040142057,1377231.6538129163,2020,1.3772316538129166
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2634,13035,645159,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Brookmead,5,13497.05,5.85,2.47932564867,2699.41,13497.05,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",941.170526113,941.170526113,941.1705261128651,24793.256486663424,2023,0.024793256486663424
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,3648,5464,486589,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,"JONES, N.J.",5,29561.9,34.9,23.9383302556,5912.38,29561.9,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5478.5228501,1230.59572589,1230.5957258853043,69961.9317129731,2022,0.06996193171297309
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2607,12369,644136,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Susan Gillian Bond,5,9354.45,12.5,2.665155165,1870.89,9354.45,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",787.776547509,787.776547509,787.7765475087281,26651.551650024354,2023,0.02665155165002434
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2206,2389,324975,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,M & GM Blandford,5,28215.9,222.55,84.3335331775,5643.18,28215.9,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",12283.7449572,12283.7449572,12283.7449572422,843335.3317754212,2020,0.8433353317754209
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2439,8219,525889,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,VOS FARMS,5,53707.14,251.91,87.4006976882,10741.428,53707.14,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",13901.7450722,11869.1600021,11869.160002084715,716795.5966154654,2022,0.7167955966154654
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2513,10044,628744,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,TRUSTEES OF MADRESFIELD ESTATE,5,60195.1,576.85,118.629483153,12039.02,60195.1,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),16547.6922555,1726.67818921,1726.678189214832,89321.34765971516,2023,0.08932134765971522
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2338,5237,482595,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,Halesend Estate Ltd,5,64974.6,327.3,61.645396132,12994.92,64974.6,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",8549.77998336,4382.27884508,4382.278845076399,243780.68869834126,2021,0.2437806886983413
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2509,9884,626602,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Halesend Estate Ltd,5,86734.15,380.5,76.9632934138,17346.829999999998,86734.15,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),10766.7717583,10766.7714375,10766.77143752747,769632.9328702141,2023,0.7696329328702144
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2499,9760,626056,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,A J Bilbrough,5,44437.87,60.25,12.1754093914,8887.574,44437.87,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),2907.07686492,2907.07686492,2907.0768649216907,121754.09391394885,2023,0.12175409391394897
21,22,20,Malvern Hills,Oct-59,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/malvern-hills-aonb,106.63,66395.93707627489,66395.93707627489,106637548.9480834,2231,3040,351296,Agreement Live,Higher Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,WORCESTERSHIRE WILDLIFE TRUST,5,23226.85,228.2,45.6377752239,4645.37,23226.85,2016,COUNTRYSIDE STEWARDSHIP (Higher Tier),6067.8044339,6067.8044339,6067.804433903865,456377.75223880936,2021,0.45637775223880955
